"id","profileName","text","date","title","rating","images","helpful"
"R239MUHJ44VSQG","Anale S. Amore","
  This is my second copy of this book. If I could, I’d buy everyone I know a copy. It has helped me so much in my life. To over come things, to see more clearly. I recommended this book to anyone searching for inner peace and acceptance. Ordered the workbook this time. Hasn’t arrived yet. Can’t wait to get started!
","Reviewed in the United States on 28 May 2020","Do not hesitate, order this book and begin the journey!",5,"","1"
"R177Y2HD3RF2QB","A reader","
  So much of what we struggle with in life is due to the obvious which we either cannot, or refuse, to see.  The author does a remarkable job of making sense of how we unwittingly make our own lives much more difficult and painful, and showing how we can stop the insanity if we choose.I began reading this book last year, as I was dealing with overwhelming losses and knew I needed help.  I had to stop part-way through, as the author began speaking in stronger terms about a larger force of which we are all a part.  My belief system doesn't quite go in that direction, and as a result, I turned away from the book.  I came back to it a year later however, determined to benefit from the wisdom I had previously seen, and which had convinced me that there was much more to come.  I am so glad I did.  I still struggle with the ""we are all part of something bigger"" concept, but practically everything else in the book has really helped.  I plan to slowly reread it many times in the remainder of my life, and have also gone on to buy the CD set for listening in my car.  It is incredibly grounding, any time I read or listen to any of it.If you try it and it doesn't feel like the right thing at the right time for you, my suggestion is to just put it away for a while.  You'll know when the time is right for you to return to it; I hope you get as much from it as I have.
","Reviewed in the United States on 10 September 2007","Important life wisdom.",5,"","1"
"R14VLMEHXLG4HV","Kim K","
  Inspiring read and very intuitive. I did learn a lot and I am trying to live life differently after reading The Power of Now. It was a bit redundant, but I would definitely recommend reading this book. It will change how you see things in your life.
","Reviewed in the United States on 11 June 2018","Inspiring read",4,"","1"
"RKJM0AU8BHXYL","Paul S","
  How many times have you purchased a self help/growth book with high expectations?  I would usually read the jacket and say, ""that's me"" or that those are the goals for myself I wish to achieve.  I would eventually finish it, put it down and  find nothing has changed. For myself, more times than I care to count.  This is the first time I have found a book to actually work and show results.The book is basically about being present.  You wouldn't think that more than a few paragraphs would be needed to explain the benefits of being present and the consequences of not being present.  However, every sentence in this book provides insight and clarity I wouldn't have thought possible to convey with words.I find myself reading no more than a page or two at a time, reflecting on what was said, and then putting it into practice.  If you read this book like a novel, I believe it would be difficult to fully grasp what the author is saying.  My mind has become less busy, I am not as  easily distracted, I worry less about the future and negative past events no longer effect me, or at least not as much.This is the first time I have felt compelled to review a book because this is the first time I have had results.  I hope you give it a chance.
","Reviewed in the United States on 7 November 2008","The first book thar really worked",5,"","1"
"R1YJTKBPUCFLLS","Megan Dugan","
  I love this book so much I'm buying in multiple forms. I've never been a religious person and never felt comfortable using the word God because it didnt mean anything to me. This book helped me find my own form of God and that is presence. Almost immediately I realized I have spent the majority of my life living in the past or imagining the future. This is exactly the tool I was looking for in my life. I recommend the audio book as well.
","Reviewed in the United States on 3 April 2016","I love this book so much I'm buying in multiple forms",5,"","1"
"R718Q9I7E064C","Ruth","
  One of the best books ever written. I could go on and on. It helped me through an extraordinarily painful time in my life. I love to give this as a gift to someone going through something. If they’ll read it they’ll love it. I read it over and over and over again.
","Reviewed in the United States on 2 February 2019","Possibly my favorite self-help book of all times.",5,"","1"
"R2TNZ5EOSA1C2V","Walter Zamora","
  His theories and methods are realistic and logical. For the first time, I read a book about enlightenment that actually has achieved a simple method, process and identification.Generally all books dealing with spirituality are always just end up saying that ""you just feel it and know"" or some other hypothetical b.s. Here, he clearly explains the idea behind the method of Being by recognizing thought as a separate entity from soul/Being... that is the ""Now"", and he explains how to identify, achieve and live in that state.The only other time I read something coming close to it with concrete method was when I was exploring the philosophies of Aleister Crowley, but Crowley delved into the rituals, meditation, and magik which then made it way too complex of an approach, turning the process into a cult in itself.
","Reviewed in the United States on 30 December 2013","Phenomenal and realistic",5,"","1"
"R1WZQ4SZVKZCF1","C THOMAS","
  This is a wonderful book on living in the present.  The human tendency to live in the mind in past or future thoughts is well described.  It's a book to keep re reading.
","Reviewed in the United States on 13 December 2016","Wonderful book",5,"","1"
"R2WDJXGKNAJFPI","Amazon Customer","
  Life changing, this books makes you think and ponder. Makes you want to go back in time and change your thinking back then ! I wish I would have read this 10 years ago.
","Reviewed in the United States on 30 September 2020","Powerful",5,"","1"
"R2MI6QLBSI9DKS","Mary Rubin","
  I am speechless... no words can describe how this has changed my outlook and experience of life. I responded to it with that gut-knowing that tells you something is true, where you say, ""yes - I get. that!""  The question-answer format is perfect.  Every one of my objections was answered, some even before I knew they were my objections!  I have read this and his other seminal work, ""A New Earth"" and have both on CD as well.
","Reviewed in the United States on 15 August 2017",""" The question-answer format is perfect. Every one of my objections was answered",5,"","1"
"R19WYQ256DXGUR","Julianne Whitney","
  Oh my, if I could go back in time to tell myself not to buy this book let alone waste hours of my life reading it, I would. It's condescending, barely cohesive babbling. By the time I got to chapter eight where he is mansplaining how a woman can connect to the being if she pushes past her anger and emotions from her flow I was rolling my eyes so hard I could barely continue to read. This is such a waste of recycled paper and I will recycle this book to save anyone the hardship of reading it and maybe give the trees that died to become it some peace at last. If you want to find spiritual enlightenment, I would suggest reading something else because you won't find it in these pages.
","Reviewed in the United States on 26 April 2021","Over 5 million copies sold, 5 million people duped.",1,"","0"
"R2IMERUB6U77OQ","Diamonds","
  Remarkably refreshing contemporary reading on presence, in mostly understandable (and his own) language that doesn't require much previous preparation in terms of familiarity with esoteric systems/teachings. With a heavy leaning towards and parallels with Bhuddism, usiing a lot of quotes from various teachings, Christian, Bhuddist, etc., the author manages mostly to point to the way to get in to the moment. He is particularly successful in describing the various ways our own thoughts, and ego block the very possibility to get  closer to inner self. It is self-help though as he is not proclaiming to be a teacher, and has no such organization/set up, although he is very popular, and offers products through his website. It is a start therefore, and for the reader who wants to seriously go further on this path, (re) orientation on the various paths and options given for those by groups, schools, institutes, etc., is a necessary but not an easy task.
","Reviewed in the United States on 5 May 2013","Remarkably refreshing contemporary reading on presence",5,"","1"
"R16207MOFL21RL","Amazon Customer","
  Perfect
","Reviewed in the United States on 30 June 2020","Arrived on time",5,"","1"
"RCGXA3BXMTKKI","Carla Hohn","
  This is a book that everyone should read or listen to! It has changed my life already (have not even got to the end yet)If you ever wished there was a way to ""shut up those little people"" in your head - ""WHAT IF"" this and that ""IF ONLY"" this had been different or will be THIS IS THE BOOK!When we are able to control our thoughts and TRULY LIVE IN THE NOW ""in this exact moment"" there is such PEACE & CALM!i have gone from being - stressed, worried, anxious - on a daily basis to now being able not to think about the past or the future and literally live in this exact moment! I am 100% more productive and my life is already changing for the better.For those that have a hard time reading or finishing a book audible.com gives you Eckhart Tolle - reading it to you and listening to his voice -  it really hits home with his message of living in the NOW!I would definitely say this is a MUST READ for everyone and especially anyone who is struggling with their life or bad/negative feelings!
","Reviewed in the United States on 9 July 2013","Not ENOUGH stars to rate this book",5,"","1"
"R27YJSKW9CUAGS","Amazon Customer","
  all i can say is that this book has assisted and taught me how to blossom into being the best form of energy that i am. so grateful to have come across this. don’t speed through this book. really FEEL what he is saying because it will completely shake any concept of reality that you once thought was real or important. i’ve never written a review on anything before. but i had to for this to let people know how powerful of a tool this book is. enjoy.
","Reviewed in the United States on 16 July 2020","life changing",5,"","1"
"R24PKJ0RSM71LL","valerie ziebel","
  Wow. So powerful. Challenging. Insightful. Life changing. Need to reread again and again. I wish I knew this from an early age.  Better late than never.
","Reviewed in the United States on 20 November 2020","Wow",5,"","1"
"R1RO3O9PPVR10O","TopNotch","
  I finally just finished this book last month.  SOOOOOO happy I bought it.  Life changing and it has shed light on numerous things that happen in life and I am so blessed to have come across it.  If you want to level up in your life and your on a spiritual journey and not sure where to start.  The Power of Now is a must have. Love this book!
","Reviewed in the United States on 25 August 2018","AMAZING BOOK",5,"","1"
"R1B67O9QRR6904","Taylor","
  As someone who has been practicing mindfulness psychology and Buddhism, this book added to my understanding 10-fold.Tolle reveals truths about ego and reactivity that resonated with my experience.However, there were times where Tolle did express heteronormative and implicit white domination within this book. He doesn’t seem to acknowledge it, but the teachings would seem to reveal those inequities.
","Reviewed in the United States on 19 August 2019","Spiritual, Grounding, and, at times, Dated",4,"","1"
"R5UGONDBSNDGJ","Lady","
  Life changing book! I ordered it for a few of my friends now
","Reviewed in the United States on 25 May 2020","Super Easy and fun!",5,"","1"
"R2HWUZP7P283AU","Victoria","
  This book was absolutely life changing. It really gives you insight on the present moment, how to obtain it and that the past and future do not exist. I am very happy i found this book so early on in my life so i can use it to my advantage. everyone needs to read this!!
","Reviewed in the United States on 20 March 2021","Amazing",5,"","0"
"R2AGVT9Y49EJ5","Monica B","
  This book is excellent and I highly recommend it. Easy to read and follow, but full of insight to drop suffering from your life. Read this book!
","Reviewed in the United States on 4 May 2020","Life-changing perspective!",5,"","1"
"R1UN4JS4QP7K4W","Kindle Customer","
  There are many books that I have given high ratings and have the intention of going back to read; this is one of the few books that I actually started re-reading immediately after I finished the first reading.  While I admit that I don't agree with everything that is written in the book, a great deal of the book makes sense even from a Christian perspective (which is also why I don't agree with everything in it).  I'm still on my second reading and I'm intentionally reading slower this time around, but I am consciously and actively applying the suggestions/steps.  I can't honestly say that this works--yet; which may be that red light, but at the very least I can say that I tried and it is quite interesting.  This also is one of those books that requires honesty with self and the willingness to throw out old mindsets...a LOT of old mindsets.
","Reviewed in the United States on 20 June 2013","Highly recommend",4,"","1"
"R2K2QS9YBZI8RW","Alejandro Haua","
  I picked up this book years ago and quickly looked through it and thought it was some sort of New Age philosophy that was of very little benefit.  Years later and having gone through some minor personal problems, I decided to buy it and read it.  Right from the beginning, I realized how incredibly useful and applicable this book was.  It's the type of book that you can read numerous times and benefit from, because it helps to solidify this way of thinking, (or not...lol).  I'm almost done with reading it a second time.  In this busy world where our minds seem to run amok and negatively affect us, Eckhart Tolle's words were so simple, yet ingenious!  If you're finding yourself getting stressed over the many different aspects of this life, do yourself a favor and read this book....it can literally change your life.
","Reviewed in the United States on 26 January 2014","One of the best books I've read!",5,"","1"
"R1I7V0H16W20MB","Mary Z.","
  I reached certain point in my life where I felt that something was missing, that I needed more, spiritually speaking.  I was born and raised under certain religious denomination but all my life I had so many unanswered questions and was told not to question, but to just have “faith”.  It wasn’t enough for me. I looked for answers in other religions, but still something was missing.  While doing some research I found this book.  It really opened my eyes… all along the answers to all my questions were WITHIN myself, I just had to look deeper.  I’ve been practicing some of Mr. Tolle’s teachings; I know I still have a long way to go but I know I’m on the right path now.  The Power of Now if a wonderful book if you are looking for spiritual awareness.
","Reviewed in the United States on 15 July 2014","A powerful book if you are looking for spiritual awareness.",5,"","1"
"R1KGJBXR3WINV7","Jai M","
  This book has literally changed my way of being! I also really enjoyed the Q&A structure of the book. I'll be reading this a few more times for sure
","Reviewed in the United States on 4 April 2021","Powerful!",5,"","1"
"R18C1QZ329WBXW","Robyn K. Evans","
  I love this book! Everyone should read it. It helped me understand so many things about life. Every time I reread it, I get more out of it.
","Reviewed in the United States on 31 August 2018","Great book!",5,"","1"
"R3LDOQ2EYHQOAH","J.K222","
  Very good read
","Reviewed in the United States on 28 May 2020","Love it",5,"","1"
"R3MNCUQX7MWYF6","Robb N. Cravens","
  I heard many of the things that Eckhart Tolle says in this book. I know now that I didn't really understand them until I read this book.When a person speaks, writes, sings, or acts from their heart it's powerful. This whole book is written that way. If you're interested in spirituality, begin here.He writes about quieting the mind and listening to you're spirit. I've heard people write and speak about being here in the ""NOW"". Eckhart Tolle tells you exactly how to do this.I also have ""Stillness Speaks"" book and I peeked into it. It's outstanding as well. ""The Power of Now"" was listed very highly on a list of books that have transformed peoples' lives, First or Second and ""Stillness Speaks: was also there at about Fifth place. These are books you will enjoy and will read over and over again. There are a lot of good books on Spirituality but Eckhart Tolle's books are better than 99% of them. Also they are inexpensive.
","Reviewed in the United States on 26 August 2013","You've heard it all before,but this book brings it all together and in focus.",5,"","1"
"R3HMX1E320U0ZQ","m. guerrero","
  A profound book that teaches you how to incorporate and submit to traditional spiritualism in your life. Align with your soul and get out of your ego! I recently started on my spiritual journey and this book helped me with it and I will be reading it again and again!
","Reviewed in the United States on 8 February 2021","The most important book I've ever read",5,"","0"
"R1XTFM988VE9XA","Swannie","
  This is not JUST a self-improvement or New-age book, it is MUCH more than that!To me this is EXACTLY a restatement for our time of the essence of ALL spiritual teachings (to paraphrase Tolle).  How much bigger than that can we get?  This EXPLAINS what Jesus (and Buddha, amongst others) meant and how we can not only believe, but KNOW the truth of God.  To have an explanation of what some of the strange biblical (and other religious books) statements & parables mean is an eye-opener of note:The parable of the servant waiting for his master's return;The story of the prodigal son;Jesus's statements ""before Abraham was, I am"", ""Look under a rock, I am there"";""No man who puts his hands to the plough & looks back, is fit for the Kingdom of God""The Book of Mary and Jesus's instruction:  ""Seek the child of True Humanity within (yourselves)"".  ""Those who seek WILL find it"".""Be Still and know that I am God"".The bible's statements are meant to be lived (another Tolle quote), not merely believed in mentally!  This book explains how.  The fact that Tolle explains all this in a religious-sect-INDEPENDENT way will help anyone REGARDLESS of religious affiliation.While listening to the audiobook you CAN literally FEEL the energy response to Tolle's words inside you.  I coupled this with the Wayne W. Dyer book 
","Reviewed in the United States on 8 August 2010","Not Self-help or New-Age, but total revelation!",5,"","1"
"R3IV9JW1L8OKSD","Iamgorgeous","
  amazing book
","Reviewed in the United States on 19 May 2020","thank you love it!",5,"","1"
"R1WL8BLEB9L66O","A. G. Sinclair","
  I adored this book! It is not a book that can be skimmed or read while the TV is on. I found that I needed to pay close attention as I read in order to absorb the content. That being said, it was completely worth it. I highly recommend reading this. Tolle brilliantly explains how the human ego stands in the way of joy by attaching itself to thoughts that cause us to suffer. Some of the themes contained in TPON are covered in other books, notably Michael Singer's The Untethered Soul, but it is beautifully written and has the power to change the now.
","Reviewed in the United States on 21 November 2015","I highly recommend reading this",5,"","1"
"R3BH4JZTDB5MY7","J. Chromy","
  This book is fantastically simple, empowering and freeing. It’s a true awakening. All of the simple ways used to explain the simplicity of this incredibly deep concept are beyond magnificent. I went straight to his website after reading his profile so that I can one day attend one of his seminars. Thank you 💜
","Reviewed in the United States on 30 August 2018","Empowering",5,"","1"
"RYOS36974JUDV","APRIL BROBSTON","
  I needed a way to center on meditation and simplicity. This helped get me back on track. Helpful without being condescending. I think someone else reading it would be better on my ears. I'd like to re-listen to it again and will in the future even though I don't care for the pace/tone of the reader as much as I wish. Loved it and recommend it often!
","Reviewed in the United States on 29 March 2018","I think someone else reading it would be better on my ears",5,"","1"
"R2XM3EBE3E9X6B","Jamie","
  This is an absolutely amazing book for anyone to read. As a scientist, I found most spiritual guide books to be full of personal believes, contradictory, and illogical. This book is the exact opposite of that. Every single sentence is well thought, well written, and full of meaning. At the end of the day, the only thing you need to do is just being in the present or in the ""now"" to experience the enlightenment. This humble book simply explains why and it does it job very well indeed.
","Reviewed in the United States on 24 August 2017","The enlightenment is within all of us, just remove ""time"" and you will see",5,"","1"
"RTLO3CBBHEWTA","ROY MUNSON","
  This was literally unlistenable in my opinion ☹️
","Reviewed in the United States on 29 January 2020","Yuck",1,"","1"
"R1FNODGO41I7PD","Della","
  An amazing book. It exceeded my expectations on a spiritual level, but so much more. It helped me to dissolve a lifetime of anxiety and depression in an instant.
","Reviewed in the United States on 4 September 2017","An amazing book. It exceeded my expectations on a spiritual ...",5,"","1"
"R2FCVQ8G9OJ374","Rob Kirk","
  What an amazing and satisfying book. It's not an easy read, even if you are well read in self help books. But the clarity, depth, and beauty of Tolle's advice is unreal. I would recommend this book to anyone who really wants to grow spiritually or simply as a person. Great book and it needs to be read.
","Reviewed in the United States on 28 March 2018","What an amazing and satisfying book",5,"","1"
"R1X3QVMV19AQAF","Val","
  Really amazing book! I have never read anything like it before, except for some Buddhist texts that I immersed myself in at one point. It changed my perspective about the world and about myself and it made me practice becoming more in tune with the present moment!
","Reviewed in the United States on 19 November 2019","Amazing Book!",5,"","1"
"R11JTZOJTO3P9Y","Catalina","
  One of those experiences that shake one’s life. Reclaiming our power, dissipated in the illusion of the past or future by bringing the attention into the now and learning to cultivate the relationship with the present moment. Birthing presence out of life. Transcending the life situations and living life. A treat. What a wonderful book!
","Reviewed in the United States on 3 September 2018","Reclaim your power",5,"","1"
"R3CXGUFPUEIO0","RS","
  I came across this book at a book store in year 2003. When I started reading it I really liked the first few pages. A month or so after that I ordered it on amazon. I replaced my morning and evening prayers with reading this book and doing meditation (pondering on brief content from this book and going into a no mind state). This book changed my life. The content in this book resonated so well with me that I had never had such experience before. As I would read content from this book, heavy loads of suffering was being lifted off of me. Suddenly I became aware of the noise my mind was constantly generating. Prior to this book, I generated quite a bit of suffering (which I wasn't much aware of) over the years and this book made me realize that 99% of the suffering was all self-generated. I am writing this review more than a decade after living by the values (being present) reflected in this book. Thank you Eckhart for a miracle!
","Reviewed in the United States on 11 March 2015","Writing this review more than a decade after living by the values (being present) reflected in this book",5,"","1"
"R2D9I0SJXMZ5BB","Chris Marlowe","
  This was required reading for a course. Honestly the writing style is convoluted and the logic very circular. I don’t get the appeal.
","Reviewed in the United States on 29 October 2020","The concept of now is great the book not great",1,"","1"
"R1UPPM75BWDD3N","Sandra Cuevas","
  Loving reading this book
","Reviewed in the United States on 28 April 2020","Awesome book feeds the soul and mind",5,"","1"
"R1B7PGRI04KVUI","Roman Bilchez","
  The essence of the book: detach yourself from yourself.I read somewhere that your worst enemy was yourself. For Tolle, it's your mind; for him, ""your mind"" is a tyrant lurking behind your neck, seeking the right opportunity to torment you day in and day out; hustling you to live in the past or in the future. He advises that you should shut up this fiendish monster in your head. He claims people live less fulfilling lives all because of the noise the mind produces: choking you down; overtaking your willpower, your life. ""You are not your mind,"" he declares.I must admit -- after hearing for a long time about the wonderful and transforming power of the mind -- that I was taken aback by Tolle's thought -- perhaps a little startled to find myself nodding yes, as I flipped pages after pages. The way he presents it: a fight between the heavenly Angel and the evil One on your shoulders, in your head (of course, Tolle's insight made it out to be quite less humorous, even a bit pernicious if one  fails to rein it). Control it, and you're enlightened. Tolle explains in a Q/A format some of the most profound quests that have eluded humans for centuries. His pantheistic take on God might appear unsettling to some. However, most of the other topics touch on the do's and don'ts you could probably find in most inspirational literatures.Tolle goes further:Consciousness: the Way Out of Pain; Moving Deeply Into the now; Mind Strategies for Avoiding the Now; The State of Presence; The Inner Body... and many more subjective topics.  In general, he states that most of our ills exist because of our lack of knowledge on how to control our inner self, how to tame it into accepting ""what is,"" and surrendering beyond reproach.
","Reviewed in the United States on 29 December 2009","A Guide to Empower You to Change Your Life",4,"","1"
"R2MHVU5CQZOXVM","Miro","
  Great Yogis of India usually accepted students only after they managed to disidentify themselves from their ego. Indeed, without that crucial step any spiritual advancement is only an illusion (based on delusions of the ego). The author covers this issue in an understandable language and brings it to the reader even closer by an honest account of his own experience. A very valuable book for someone starting to search for a spiritual advancement. My only critisism is that the author seems to view the disidentification from the ego as the ""end"". To me this is only the beginning. Also, the author never mentions God or any higher beings. In my experience, without their help (which we have to ask for) even this first step is impossible.
","Reviewed in the United States on 25 September 2014","A valuable book for someone starting spiritual advancement",5,"","1"
"RG9RR03ZKWYW7","Sandra Granade","
  This book sums up why we're here on the earth like no other!  Eckhart Tolle is a master spiritual teacher who shines the light of his awareness to those of us who are still stumbling in the dark.  He helps us to connect with the divine radiance of who we really are thus fulfilling our purpose here on the earth.Eckhart serves as a guide who emphasizes the present moment as a portal into our true selves.  I have read his book over and over, and it centers me every time I read it.  It's for those people who see that there is much dysfunction here on planet earth and are wanting to be part of the solution.  It helps me to shine the light of awareness on my everyday life and Eckhart's crystal clear words are a great source of strength and inspiration.  He takes the great spiritual teachings from all over the world and sums them up with the greatest clarity and wisdom.  I have read many spiritual books in my life (I'm 63 years old) and have truly loved and been inspired by many, but this is my all time favorite!!
","Reviewed in the United States on 22 June 2011","All time favorite!!",5,"","1"
"R3BOCD5VFLO2WT","Amazon Customer","
  Do your life a favor and get this book.  Reread it often and pass on more copies to others.  I have an audible version and an electronic version as well because I reread if often.  Has helped change my life and the way I think of the world.  Everyone should read this book.
","Reviewed in the United States on 19 February 2017","Do your life a favor and get this book. ...",5,"","1"
"R1BWVP8DTP10IM","carebear","
  This book is amazingly powerful. It awakens a part of you that you did not know existed. It is all about concentrating on the now aspect of life instead of dwelling in the past or being fearful of what the future holds. I am loving every word, every idea that the author Eckhart Tolle has written down for this book. It really is an amazing spiritual awakening. I can say enough about this book. There is no words that describe how powerful it really is. It is life changing.
","Reviewed in the United States on 23 April 2015","Life Changing",5,"","1"
"R1YFPFZWPZN376","David Clarke","
  [...] the first in a series of spiritually-themed novels, I am always on the outlook for spiritual books that help broaden my perspective. This book was recommended to me and I am delighted that I took up the suggestion.This is a book that will speak to any spiritual searcher regardless of their religious background. Mr. Tolle provides the tools that will empower you to transform your life. Practicing awareness of the present moment allows one to appreciate each passing moment as well as providing a means for letting go of thoughts and emotions that do not serve one's sense of joy. By staying present to the moment one can also reduce anxiety connected to future concerns.I always keep the book on hand when I'm traveling in order to reflect upon it whenever I have a spare moment. I am currently reading the book for the second time and I continue to gain new insights from the book and from my life as a result of reading it and practicing its principles.Davis Aujourd'hui, author of ""The Misadventures of Sister Mary Olga Fortitude""
","Reviewed in the United States on 16 February 2009","It's Happening Now!",5,"","1"
"R1G0TH6MGUJ2A9","Amazon Customer","
  This book is very simple in terms of the amount of pages. But the information given will turn your whole life around. You will start to realize that you are just trapped in your own mind. Will begin to change your life around. I highly recommend this.
","Reviewed in the United States on 22 June 2019","You will see the world in a whole new way",5,"","0"
"R3AHJJMRSDI36C","Jacque-O","
  This book not only came swiftly, but it is just like new, cover and all and for less than half the price.
","Reviewed in the United States on 15 February 2021","Great value for the money.",5,"","1"
"R3RNDQDEB8YK8X","Edward Ramos","
  I am not exaggerating when saying this, but this book will truly change your life. This should be required reading for everyone. If that was the case, there definitely would be world peace.
","Reviewed in the United States on 17 March 2017","Outstanding! Absolutely outstanding!",5,"","1"
"R3QH5ZZH3NQDP7","CW","
  Bought for book club.  Highlighted half the book. Great content... may need to reread from time to time.
","Reviewed in the United States on 30 December 2020","Excellent book.",5,"","1"
"R2B6SBK7KHUVO7","Daniel Carpenter","
  the best book I've found on the subject ....carry it with me everywhere and have bought a few copies for friends toothough it can be a ""hard read""
","Reviewed in the United States on 23 March 2018","great book",5,"","1"
"R3JUH9WTYUQ4X0","David Pickering","
  Gave me perspective into how relationships work and evolve. How to deal with criticism from others as well as how others are impacted by criticism from me.
","Reviewed in the United States on 6 April 2020","Power of  Now",5,"","1"
"RT4FPGM8QZQ0R","Lex Dang","
  Eckhard Tolle basically depicts that when you judge or react to a thought or a certain situation, your mind will interpret things in terms of the past. This means that your body and mind is ""conditioned"" to feel a certain way. This is the result of all your past history as well of the collective mind-set you inherited.He mentions that we are not our minds and that our minds is just a recollection of labels with events and things we just associate with each other. (This is ultimately what causes us to react or feel a particular way)So everything we see and judge through the present is actually through the ""eyes of the past"" and we get a totally distorted view of it.Once you dismiss all the labels, associations, and the prior influences to your judgment, you will start to see the bigger picture of why you act the way you do, or think the way you think.Eckhard Tolle believes that once you observe and realize that the past is merely just a recollection of habitual thinking and experiences of what society inflicts upon you, then you can grasp control of what you do in that very exact moment. Thus surrendering to the present and seizing the NOW.Mastering and actualizing this art will allow your own deepest self accessible.
","Reviewed in the United States on 26 February 2012","Tapping into your subconcious mind.",5,"","1"
"R2JBL5EI4LLJYA","Monee","
  A must read for everyone on the spiritual path. Great for handling anxiety, depression, isolation.
","Reviewed in the United States on 2 April 2021","For the peaceful mind",5,"","1"
"RARO3CKPNJHZA","Author of Explore Within","
  ""The Power of Now"" guides you to break through from the cocoon of your enslaved mind. Every word on this book reflects Tolle's inner peace that he is sharing with others. I recommended this book in ""Explore WIthin: A Journey to Inner Peace""  since this is taking a reader to a higher level of transformation.
","Reviewed in the United States on 18 March 2019","Guide to true happiness",5,"https://images-na.ssl-images-amazon.com/images/I/71phM4LOGtL.jpg","1"
"R1LJK9DYMMXVI8","Tom H. Austin","
  This is my second time through this book. It summarizes fairly well the dysfunction of the mind. That along with these books have helped me quite a lot. Loving what is, the four agreements,  how to stubbornly refuse to make yourself miserable about anything, the infinite way. I am working on incorporating these techniques into my everyday living, they are helping to make things happier.
","Reviewed in the United States on 17 December 2016","Very good summary of spiritual principles",4,"","1"
"R3LBG0O7A67Y8P","essies","
  This is one of the most powerful spiritual books I’ve ever read other than ET’s other book, The New Earth. It’s one you need to read again and again, because at different points in your life, you’ll find you understand it better. It can be a life changer. (Best read with others in discussion group)
","Reviewed in the United States on 18 December 2018","Can Be a Life changer.",5,"","0"
"R28TJ5ST7W6FGZ","smokysloth","
  I had heard a lot of hype about this book and finally gave in and purchased it. I don't regret reading this book, but wish I would have just borrowed a copy from my library or from a friend. Now that I have a copy I will let all my friends borrow mine before I let them buy their own! I had heard so many people talk about how life changing and insightful this book was and after reading it I just felt that I had heard it all before... I guess I was just looking for a more eye opening experience whilst reading this book. I hope anyone who reads this has a better learning experience than I did, maybe I'll read it in 5 years and it will blow me away~ If I had a friend who wanted to read this book I would encourage them to do so, but I would not encourage them to purchase it.
","Reviewed in the United States on 14 May 2014","Just check it out from a library",3,"","1"
"RA8PLK5QSPWPJ","Brian F Francis","
  Potentially life changing for me.  Although I always preached about not living in the past I was.  To keep this brief, If you are angry and/or depressed you are living in the past.  If you are stressed or have ongoing anxiety you are living in the future.  There is no past so to speak as there is no future, only the moment.  Listening to this on Kindle at bedtime lying down is great for me.  I have read/listened three times now.  You need to to find things you've missed and to reinforce its teachings.
","Reviewed in the United States on 3 October 2018","Live your life in the moment!",5,"","1"
"R3I3OG2HG0QF7X","Mr.Q","
  Great book I would recommend to everybody.
","Reviewed in the United States on 6 June 2020","HIGHLY RECOMMEND",5,"","1"
"R2T1IMSE7F3BEV","Liz Lemon","
  This is one of the most powerful reading experiences of my life. I learned so much and I am so grateful to have experienced it. I dont know that I would ever truly reach enlightenment, but following these practices has already brought me so much peace. You wont regret reading this.
","Reviewed in the United States on 29 July 2020","Life changing read",5,"","1"
"RP2BK7UO98N85","Saran","
  This is the book changed my life 10 years ago. I buy this book as a gift. I probably gave to more than 10 people.
","Reviewed in the United States on 5 June 2018","This is the book changed my life 10 years ago ...",5,"","1"
"R4ZJW5XLSDYFL","Steve Mitchell","
  Having finally read it, I can certainly understand why so many people are drawn to this book. Eckhart draws from the ages of perennial philosophy and articulates it with incredible fluidity and simplicity. He also draws from the great teachings of various major religions and applies them in largely unfamiliar, 'esoteric' ways. He doesn't personally ascribe to any particular religion in this book but it's clear that his background is Christian. The entire goal of the book can be summarized, very simply, by focusing one's attention in the 'present moment'. Being a Christian myself, I found the book intriguing, but couldn't help but have a sense of disappointment in the very nebulous description of God. God seems to have no personality but was more the 'universal intelligence'. Eckhart is understandably cautious about how he uses the word 'God'. However, to me God seems to be so much more than just an intelligence. I personally perceive God, as do many Christians as an extremely caring and loving being. One who has a personality of his own. A compassionate nurturer who empathizes with the suffering of people. This book paints an 'intelligence' of indifference whereas according to the New Testament - God is Love. I realize that this critique is biased, based upon my own experience. I gave the book 4 stars for the  incredibly articulate manner in which it was written. However for me, it falls short of seeing the beautiful person who is at the center of it all, that is, God.
","Reviewed in the United States on 4 October 2013","The Power of Now",4,"","1"
"R13ZC5O1Y0H48Z","A. D. Wetrosky","
  I purchased the Audible edition, as I commute for work. The author is also the narrator. His voice was monotone, British, and too low to understand, let alone enjoy.
","Reviewed in the United States on 18 July 2019","Monotone",3,"","1"
"REO2SN8YG1DUC","INoah Guy","
  If you want a book that has information within it that will blow your mind open and change your entire view on life, this is it. It helped me realize that by changing something as simple as my mindset would change how i viewed the world.
","Reviewed in the United States on 1 July 2018","Most transformational book",5,"","1"
